FID,ID_Originak,Team,ID_Transek,ID_Titik,Filename,Latitude,Longitude,Lokasi,URL,Class_1,Class_2,Cluster
715,411,B,D4T1,D4T1-12,D4T1 (12).JPG,-0.11167,120.042855,Posona,https://lh3.googleusercontent.com/d/1af7AsRLoSeA58dJ6eaksQubSYlRXag3i,Padang lamun,Lamun,4
716,412,B,D4T1,D4T1-13,D4T1 (13).JPG,-0.111705,120.042861,Posona,https://lh3.googleusercontent.com/d/1Kxe84Cxn9Ny4E_PPP15pYwFWL6NTnu1O,Padang lamun,Lamun,4
717,413,B,D4T1,D4T1-14,D4T1 (14).JPG,-0.111741,120.042868,Posona,https://lh3.googleusercontent.com/d/1T96H0YIJFVBTTL1CKP2Zsju6TIToHTrT,Substrat terbuka,Substrat terbuka,4
718,414,B,D4T1,D4T1-15,D4T1 (15).JPG,-0.111777,120.042874,Posona,https://lh3.googleusercontent.com/d/1JbWZ7JxHQ32smRGwt9yRiBHuMP-IvF8d,Substrat terbuka,Substrat terbuka,4
719,415,B,D4T1,D4T1-16,D4T1 (16).JPG,-0.111812,120.04288,Posona,https://lh3.googleusercontent.com/d/1_GKQ4d_V_palvrV_4qtMrpv3hXBcd-jb,Substrat terbuka,Substrat terbuka,4
720,416,B,D4T1,D4T1-17,D4T1 (17).JPG,-0.111848,120.042886,Posona,https://lh3.googleusercontent.com/d/1T4cS5bPiZaAX_uJ6s9dr0Jv_cyZvF9De,Substrat terbuka,Substrat terbuka,4
721,417,B,D4T1,D4T1-18,D4T1 (18).JPG,-0.111883,120.042893,Posona,https://lh3.googleusercontent.com/d/1YX2ai8eaqbAkzhgCW19BxLTTxXGG6iZd,Substrat terbuka,Substrat terbuka,4
722,418,B,D4T1,D4T1-19,D4T1 (19).JPG,-0.111919,120.042899,Posona,https://lh3.googleusercontent.com/d/1uL-OOg1JbL5nYF4OxMshvWZWR9pmjG6K,Substrat terbuka,Substrat terbuka,4
723,419,B,D4T1,D4T1-20,D4T1 (20).JPG,-0.111955,120.042905,Posona,https://lh3.googleusercontent.com/d/1R_2EFnUD6jslntPQEIT9Mq4_2Nfieh2Y,Substrat terbuka,Substrat terbuka,4
724,420,B,D4T1,D4T1-21,D4T1 (21).JPG,-0.11199,120.042911,Posona,https://lh3.googleusercontent.com/d/1MGebLrrAeei6EPo8n-qJcDcuft8TEgrV,Substrat terbuka,Substrat terbuka,4
725,421,B,D4T1,D4T1-22,D4T1 (22).JPG,-0.112026,120.042917,Posona,https://lh3.googleusercontent.com/d/1rYtrnosGqJpw9CUB2ONBGBkPmgsQKnjV,Substrat terbuka,Substrat terbuka,4
726,422,B,D4T1,D4T1-23,D4T1 (23).JPG,-0.112061,120.042924,Posona,https://lh3.googleusercontent.com/d/1AwZTYg1U-q0uHMUdCeUuIs1Jdo3-Ulup,Terumbu karang,Terumbu karang kondisi baik,4
727,423,B,D4T1,D4T1-24,D4T1 (24).JPG,-0.112097,120.04293,Posona,https://lh3.googleusercontent.com/d/1SWUtXe8nkwebuEfYQ3iIY9-VOQeyiffY,Terumbu karang,Terumbu karang kondisi baik,4
728,424,B,D4T1,D4T1-25,D4T1 (25).JPG,-0.112133,120.042936,Posona,https://lh3.googleusercontent.com/d/1zAXh9Kkmi59Pw9pOpJOGC954KmwXjhVf,Terumbu karang,Terumbu karang kondisi baik,4
729,425,B,D4T1,D4T1-26,D4T1 (26).JPG,-0.112168,120.042942,Posona,https://lh3.googleusercontent.com/d/111arVc34xdWztSA6r6C21YzXjl7_najU,Terumbu karang,Terumbu karang kondisi baik,4
730,426,B,D4T1,D4T1-27,D4T1 (27).JPG,-0.112204,120.042949,Posona,https://lh3.googleusercontent.com/d/1I1GyRr-cbOuJLAmHXpkXGir8mGV9b-UW,Terumbu karang,Terumbu karang kondisi baik,4
731,427,B,D4T2,D4T2-1,D4T2 (1).JPG,-0.113077,120.04338,Posona,https://lh3.googleusercontent.com/d/12s4khkNI6_cycP9cSJZTxjZX8hy2d3CX,Terumbu karang,Terumbu karang kondisi baik,4
732,428,B,D4T2,D4T2-2,D4T2 (2).JPG,-0.113045,120.043362,Posona,https://lh3.googleusercontent.com/d/1hI5qedIKpHnSK_9iKU6tScS2VRnHVt2F,Terumbu karang,Bleaching,4
733,429,B,D4T2,D4T2-3,D4T2 (3).JPG,-0.113014,120.043344,Posona,https://lh3.googleusercontent.com/d/1M2oA_Yv7JZQjjVQxgGUq7N-FxZgOjdbM,Terumbu karang,Bleaching,4
734,430,B,D4T2,D4T2-4,D4T2 (4).JPG,-0.112983,120.043326,Posona,https://lh3.googleusercontent.com/d/1WDiFa6F3hxdDs9-9M8s9cgD51R9dnUzX,Terumbu karang,Bleaching,4
735,431,B,D4T2,D4T2-5,D4T2 (5).JPG,-0.112951,120.043308,Posona,https://lh3.googleusercontent.com/d/1soEQzYq8zx6hcgxL7YOeDgAYkVeHsDLO,Terumbu karang,Bleaching,4
736,432,B,D4T2,D4T2-6,D4T2 (6).JPG,-0.11292,120.04329,Posona,https://lh3.googleusercontent.com/d/1Xv1RZsCAzCkhF91f3EJEZuQy5tXm0rgi,Substrat terbuka,Pecahan karang,4
737,433,B,D4T2,D4T2-7,D4T2 (7).JPG,-0.112889,120.043272,Posona,https://lh3.googleusercontent.com/d/1_KOMtzad2iHcObeuyOH1j46nUZEFWYVs,Substrat terbuka,Pecahan karang,4
738,434,B,D4T2,D4T2-8,D4T2 (8).JPG,-0.112858,120.043254,Posona,https://lh3.googleusercontent.com/d/1YEdG0v6QgyLPr5GLZuIILiq9bv0g0taF,Terumbu karang,Terumbu karang kondisi baik,4
739,435,B,D4T2,D4T2-9,D4T2 (9).JPG,-0.112826,120.043236,Posona,https://lh3.googleusercontent.com/d/1Zbk_xbTo0OOvOPh7D9GXsGKyco4VbjUn,Substrat terbuka,Pecahan karang,4
740,436,B,D4T2,D4T2-10,D4T2 (10).JPG,-0.112795,120.043218,Posona,https://lh3.googleusercontent.com/d/1TSLv3_08VzB03PjWirNV8T0B5Lmz6hMR,Substrat terbuka,Pecahan karang,4
741,437,B,D4T2,D4T2-11,D4T2 (11).JPG,-0.112764,120.043201,Posona,https://lh3.googleusercontent.com/d/1yrd3clqTnsFp9Ck1mq9EGHzYF2g9NUKf,Substrat terbuka,Pecahan karang,4
742,438,B,D4T2,D4T2-12,D4T2 (12).JPG,-0.112732,120.043183,Posona,https://lh3.googleusercontent.com/d/1oPCqHGErUWS4jD2E9cX7eBYGD70Cv0yj,Terumbu karang,Bleaching,4
743,439,B,D4T2,D4T2-13,D4T2 (13).JPG,-0.112701,120.043165,Posona,https://lh3.googleusercontent.com/d/1NdxzOacFTd6MRqK9rJW7IBNc3gHBWyVI,Terumbu karang,Bleaching,4
744,440,B,D4T2,D4T2-14,D4T2 (14).JPG,-0.11267,120.043147,Posona,https://lh3.googleusercontent.com/d/1wwtIpCsm-UlOODeN2a88oC9tEf-ORAiF,Terumbu karang,Bleaching,4
745,441,B,D4T2,D4T2-15,D4T2 (15).JPG,-0.112638,120.043129,Posona,https://lh3.googleusercontent.com/d/1f81TH-QyEZjDjXTzFaLJ8OWgh8SkFNi3,Substrat terbuka,Pecahan karang,4
746,442,B,D4T2,D4T2-16,D4T2 (16).JPG,-0.112607,120.043111,Posona,https://lh3.googleusercontent.com/d/1sDEwa_g5uL2btZMV827FDllfXpLOyl-j,Terumbu karang,Bleaching,4
747,443,B,D4T2,D4T2-17,D4T2 (17).JPG,-0.112576,120.043093,Posona,https://lh3.googleusercontent.com/d/1gtaK0i3bGrqYwe-_bErA4N6oQkN7CEqe,Terumbu karang,Bleaching,4
748,444,B,D4T2,D4T2-18,D4T2 (18).JPG,-0.112545,120.043075,Posona,https://lh3.googleusercontent.com/d/1js4nznM5NYRj0kaZnLzL51imRPqhv3fW,Terumbu karang,Bleaching,4
749,445,B,D4T2,D4T2-19,D4T2 (19).JPG,-0.112513,120.043057,Posona,https://lh3.googleusercontent.com/d/1si3S9hy5TLQBakXf6YXegjT10YKW0F6j,Terumbu karang,Bleaching,4
750,446,B,D4T2,D4T2-20,D4T2 (20).JPG,-0.112482,120.043039,Posona,https://lh3.googleusercontent.com/d/1Y0e2qTF7vqrUXjW8W8XB8yscneIBChdj,Makroalga,Rumput laut,4
751,447,B,D4T2,D4T2-21,D4T2 (21).JPG,-0.112451,120.043021,Posona,https://lh3.googleusercontent.com/d/1dX6gFZwr6GhHvPembSmudgBcBO3H1c-P,Substrat terbuka,Pecahan karang,4
752,448,B,D4T2,D4T2-22,D4T2 (22).JPG,-0.112419,120.043003,Posona,https://lh3.googleusercontent.com/d/1uwaD45w9X2oHUGLa0wnpKtWhtMmT3Aaj,Terumbu karang,Bleaching,4
753,449,B,D4T2,D4T2-23,D4T2 (23).JPG,-0.112388,120.042985,Posona,https://lh3.googleusercontent.com/d/1NEoprNfZiDq3NUIMkaOv67Uf-wuaQjB3,Makroalga,Rumput laut,4
754,450,B,D4T2,D4T2-24,D4T2 (24).JPG,-0.112357,120.042967,Posona,https://lh3.googleusercontent.com/d/1nGntS5LOJ4Ix0P8MoJPHAkIfkumF1Ran,Makroalga,Rumput laut,4
755,451,B,D4T2,D4T2-25,D4T2 (25).JPG,-0.112325,120.042949,Posona,https://lh3.googleusercontent.com/d/1uRw41sWxUFNla2n-TOvIK9jiO5OeW6qK,Terumbu karang,Bleaching,4
756,452,B,D4T2,D4T2-26,D4T2 (26).JPG,-0.112294,120.042931,Posona,https://lh3.googleusercontent.com/d/1n-5itv6uaLm8knBRISbUeVtNd9eHzr0p,Makroalga,Rumput laut,4
757,453,B,D4T3,D4T3-1,D4T3 (1).JPG,-0.11183,120.041407,Posona,https://lh3.googleusercontent.com/d/1AuV4xpFjoc-R9DSsIxlOThzy7LYSirCc,Padang lamun,Lamun,4
758,454,B,D4T3,D4T3-2,D4T3 (2).JPG,-0.111866,120.041407,Posona,https://lh3.googleusercontent.com/d/19QPsh_OlT1wAxwGeYD_7a9kmbaoSvXEe,Padang lamun,Lamun,4
759,455,B,D4T3,D4T3-3,D4T3 (3).JPG,-0.111902,120.041407,Posona,https://lh3.googleusercontent.com/d/1yQdBGHfPxdDsZnpMKgIso6_crRWm7tRb,Padang lamun,Lamun,4
760,456,B,D4T3,D4T3-4,D4T3 (4).JPG,-0.111938,120.041407,Posona,https://lh3.googleusercontent.com/d/1uL16plLdEg1hxi4c28DYNt2ztpirdloe,Padang lamun,Lamun,4
761,457,B,D4T3,D4T3-5,D4T3 (5).JPG,-0.111975,120.041407,Posona,https://lh3.googleusercontent.com/d/1tktViJ7XXmuSCA7XPCVYYdvVOHkbdj7S,Padang lamun,Lamun,4
762,458,B,D4T3,D4T3-6,D4T3 (6).JPG,-0.112011,120.041407,Posona,https://lh3.googleusercontent.com/d/1L46GptZjuWiMYPgM4NcAWPlkOKCQUlg-,Padang lamun,Lamun,4
763,459,B,D4T3,D4T3-7,D4T3 (7).JPG,-0.112047,120.041407,Posona,https://lh3.googleusercontent.com/d/1whQlE10tv9TKA7eRL0vnPOhWJDXXZdHY,Padang lamun,Lamun,4
764,460,B,D4T3,D4T3-8,D4T3 (8).JPG,-0.112083,120.041407,Posona,https://lh3.googleusercontent.com/d/1jorXmnR0JXkY298Ft8CuCaV-eh__QlCp,Padang lamun,Lamun,4
765,461,B,D4T3,D4T3-9,D4T3 (9).JPG,-0.112119,120.041407,Posona,https://lh3.googleusercontent.com/d/1B4rXdx2l_uZAwcgVoilvD5qfkQZ3geD1,Padang lamun,Lamun,4
766,462,B,D4T3,D4T3-10,D4T3(10).JPG,-0.112155,120.041407,Posona,https://lh3.googleusercontent.com/d/1vM5wKcNSaRePkqDBw1yo9FhjoZOepl0k,Padang lamun,Lamun,4
767,463,B,D4T3,D4T3-11,D4T3 (11).JPG,-0.112191,120.041407,Posona,https://lh3.googleusercontent.com/d/1wfNrdBjSUaz4bkUgj8eWoDFm-Nzwn18w,Padang lamun,Lamun,4
768,464,B,D4T3,D4T3-12,D4T3 (12).JPG,-0.112228,120.041407,Posona,https://lh3.googleusercontent.com/d/1bC-7pbWOIik9BDKB9QDZYSfQ-fIHfrZZ,Padang lamun,Lamun,4
769,465,B,D4T3,D4T3-13,D4T3 (13).JPG,-0.112264,120.041407,Posona,https://lh3.googleusercontent.com/d/1hNZWveN7tC_oi68fuu2j3BiIjMu42yx-,Padang lamun,Lamun,4
770,466,B,D4T3,D4T3-14,D4T3(14).JPG,-0.1123,120.041407,Posona,https://lh3.googleusercontent.com/d/1vEybG5fuziLResXZGuz0cGH4MpucGhAP,Padang lamun,Lamun,4
771,467,B,D4T3,D4T3-15,D4T3(15).JPG,-0.112336,120.041407,Posona,https://lh3.googleusercontent.com/d/1W7QxUyuitxBfOHGBl-u502PvQCIu3Sc7,Padang lamun,Lamun,4
772,468,B,D4T3,D4T3-16,D4T3 (16).JPG,-0.112372,120.041407,Posona,https://lh3.googleusercontent.com/d/1SyVNH6uv_Yxj6izZhGVFeRE2WCLSho-z,Padang lamun,Lamun,4
773,469,B,D4T3,D4T3-17,D4T3 (17).JPG,-0.112408,120.041407,Posona,https://lh3.googleusercontent.com/d/1H2tznf0llZdw7vZueSdzcDxpeT5SqmuA,Padang lamun,Lamun,4
774,470,B,D4T3,D4T3-18,D4T3 (18).JPG,-0.112444,120.041407,Posona,https://lh3.googleusercontent.com/d/154_aWjT9jcYZ30AmpJPC5qA3gAuPMcM0,Padang lamun,Lamun,4
775,471,B,D4T3,D4T3-19,D4T3 (19).JPG,-0.11248,120.041407,Posona,https://lh3.googleusercontent.com/d/1aji-poMSFtcXbeSTObevo9xweBNGGF7u,Padang lamun,Lamun,4
776,472,B,D4T3,D4T3-20,D4T3(20).JPG,-0.112517,120.041407,Posona,https://lh3.googleusercontent.com/d/16mF5pJJsr81YwJAF62WCv3dZGyhY2s_q,Padang lamun,Lamun,4
777,473,B,D4T3,D4T3-21,D4T3 (21).JPG,-0.112553,120.041407,Posona,https://lh3.googleusercontent.com/d/1nJMkEaX4rAxYXfkdWh20GnB-LQEQktx7,Padang lamun,Lamun,4
778,474,B,D4T3,D4T3-22,D4T3 (22).JPG,-0.112589,120.041407,Posona,https://lh3.googleusercontent.com/d/13XaiX2oDwGwFsC548tghMDtXdZ2t_fKj,Padang lamun,Lamun,4
779,475,B,D4T3,D4T3-23,D4T3 (23).JPG,-0.112625,120.041407,Posona,https://lh3.googleusercontent.com/d/1FLJae2BIXT1B6JBH9imD5IPyuj7yD-iW,Padang lamun,Lamun,4
780,476,B,D4T3,D4T3-24,D4T3 (24).JPG,-0.112661,120.041407,Posona,https://lh3.googleusercontent.com/d/1d6skYoBW6lr1SMKaYd27Dz5v1mob7VpZ,Padang lamun,Lamun,4
781,477,B,D4T3,D4T3-25,D4T3 (25).JPG,-0.112697,120.041407,Posona,https://lh3.googleusercontent.com/d/1bCBQc2N2kbchJK88casobiOG33OZPA2P,Padang lamun,Lamun,4
782,478,B,D4T3,D4T3-26,D4T3 (26).JPG,-0.112733,120.041407,Posona,https://lh3.googleusercontent.com/d/1A5t7uTVztfSwIcc2q3mrb2hiPNt7yRro,Padang lamun,Lamun,4
783,479,B,D4T4,D4T4-1,D4T4 (1).JPG,-0.113328,120.040833,Posona,https://lh3.googleusercontent.com/d/1FrTWgwbWtszn4Tc9SSrnt_jcv9oc7E72,Substrat terbuka,Substrat terbuka,4
784,480,B,D4T4,D4T4-2,D4T4 (2).JPG,-0.113297,120.040851,Posona,https://lh3.googleusercontent.com/d/1HrTVe8eWGQHKvQhiCywPVK-mP5rh1_8N,Padang lamun,Lamun,4
785,481,B,D4T4,D4T4-3,D4T4 (3).JPG,-0.113266,120.040869,Posona,https://lh3.googleusercontent.com/d/1HxDnW4fdA8ME76xoAq3G68sPpNmrcZaA,Padang lamun,Lamun,4
786,482,B,D4T4,D4T4-4,D4T4 (4).JPG,-0.113234,120.040887,Posona,https://lh3.googleusercontent.com/d/1wCOwmlWzP0xVUwAHuKAp8iK8XbTEdyFi,Padang lamun,Lamun,4
787,483,B,D4T4,D4T4-5,D4T4 (5).JPG,-0.113203,120.040905,Posona,https://lh3.googleusercontent.com/d/1JjKmvw8qhtQ4KGeilq4QPQlcpR0TyjI7,Padang lamun,Lamun,4
788,484,B,D4T4,D4T4-6,D4T4 (6).JPG,-0.113172,120.040923,Posona,https://lh3.googleusercontent.com/d/1KtxnV4oXFXXCz_bMyVB3DoOgRLzyOMzq,Padang lamun,Lamun,4
789,485,B,D4T4,D4T4-7,D4T4 (7).JPG,-0.113141,120.040941,Posona,https://lh3.googleusercontent.com/d/1WxyxjzECnpRGUSb3uxXa2jXKZWD4tFGe,Padang lamun,Lamun,4
790,486,B,D4T4,D4T4-8,D4T4 (8).JPG,-0.113109,120.040959,Posona,https://lh3.googleusercontent.com/d/1JKl4SM_p0eV1D1ZioPbOQs8SxRb0f6M1,Padang lamun,Lamun,4
791,487,B,D4T4,D4T4-9,D4T4 (9).JPG,-0.113078,120.040977,Posona,https://lh3.googleusercontent.com/d/1shh7NVcRaKLTqFt01dSE_fvIvlGyoYfV,Padang lamun,Lamun,4
792,488,B,D4T4,D4T4-10,D4T4 (10).JPG,-0.113047,120.040995,Posona,https://lh3.googleusercontent.com/d/1690IJPMNepQkpuAE6xRNTzuY3NbJTLF2,Padang lamun,Lamun,4
793,489,B,D4T4,D4T4-11,D4T4 (11).JPG,-0.113015,120.041013,Posona,https://lh3.googleusercontent.com/d/1mRzt1iBV2QaK5D0OVEuMhv-2P-9qNKyR,Padang lamun,Lamun,4
794,490,B,D4T4,D4T4-12,D4T4 (12).JPG,-0.112984,120.041031,Posona,https://lh3.googleusercontent.com/d/1qSVCvUQi8t4hkp4U6olKUtoUOP9aq8Up,Padang lamun,Lamun,4
795,491,B,D4T4,D4T4-13,D4T4 (13).JPG,-0.112953,120.041049,Posona,https://lh3.googleusercontent.com/d/1NWSV13gsusD1LIdpbXhBZ3EI9T-jTtix,Padang lamun,Lamun,4
796,492,B,D4T4,D4T4-14,D4T4 (14).JPG,-0.112921,120.041067,Posona,https://lh3.googleusercontent.com/d/1se1wtJZR1bjFETQNt-sxtjHAFHVcLDqA,Padang lamun,Lamun,4
797,493,B,D4T4,D4T4-15,D4T4 (15).JPG,-0.11289,120.041085,Posona,https://lh3.googleusercontent.com/d/1spLK0G8ntViZX2zIh-qhgRI-Ey0svca0,Padang lamun,Lamun,4
798,494,B,D4T4,D4T4-16,D4T4 (16).JPG,-0.112859,120.041103,Posona,https://lh3.googleusercontent.com/d/1-x8NyABfxsfJUVplH4Fi2tWWGM4RczZp,Padang lamun,Lamun,4
799,495,B,D4T4,D4T4-17,D4T4 (17).JPG,-0.112828,120.041121,Posona,https://lh3.googleusercontent.com/d/1lcLQ2F6h_GIVioYHZ5RPjPwi4Al3f9II,Padang lamun,Lamun,4
800,496,B,D4T4,D4T4-18,D4T4 (18).JPG,-0.112796,120.041138,Posona,https://lh3.googleusercontent.com/d/1qEo_jNIQ3AnuFT66rSY2BHW8DwHvEUja,Padang lamun,Lamun,4
801,497,B,D4T4,D4T4-19,D4T4 (19).JPG,-0.112765,120.041156,Posona,https://lh3.googleusercontent.com/d/1-WfvpBZlvY9D7HzEFjUX9aDjdqcMAQyy,Padang lamun,Lamun,4
802,498,B,D4T4,D4T4-20,D4T4 (20).JPG,-0.112734,120.041174,Posona,https://lh3.googleusercontent.com/d/1u4drhDT7OZw2oLYHepJOE8TEFh0_r9HM,Padang lamun,Lamun,4
803,499,B,D4T4,D4T4-21,D4T4 (21).JPG,-0.112702,120.041192,Posona,https://lh3.googleusercontent.com/d/1fLy5II9AsoYmtnnyLn_XF0_4cH048p7B,Padang lamun,Lamun,4
804,500,B,D4T4,D4T4-22,D4T4 (22).JPG,-0.112671,120.04121,Posona,https://lh3.googleusercontent.com/d/1ERsFm-4CAy7wAbzRj6_eePns5pTnEK9s,Padang lamun,Lamun,4
805,501,B,D4T4,D4T4-23,D4T4 (23).JPG,-0.11264,120.041228,Posona,https://lh3.googleusercontent.com/d/1JsMrmErKFcvR_LrU_BjVGqp0QspgPIAi,Padang lamun,Lamun,4
806,502,B,D4T4,D4T4-24,D4T4 (24).JPG,-0.112608,120.041246,Posona,https://lh3.googleusercontent.com/d/1Zy_RNcdGMmdPISX5G5O75cDl9_ayExvB,Padang lamun,Lamun,4
807,503,B,D4T4,D4T4-25,D4T4 (25).JPG,-0.112577,120.041264,Posona,https://lh3.googleusercontent.com/d/1hDtfpFVxi7mYj4x3npjwtiAhmXLFScUb,Padang lamun,Lamun,4
808,504,B,D4T4,D4T4-26,D4T4 (26).JPG,-0.112546,120.041282,Posona,https://lh3.googleusercontent.com/d/14q2TCzfsITP6Z1hjy6aGR2yj-nQ_rz3E,Padang lamun,Lamun,4
809,505,B,D4T4,D4T4-27,D4T4 (27).JPG,-0.112515,120.0413,Posona,https://lh3.googleusercontent.com/d/1ButrVnoUaL9lamz7zKzvA5v3inj_odb1,Padang lamun,Lamun,4
810,506,B,D4T4,D4T4-28,D4T4 (28).JPG,-0.112483,120.041318,Posona,https://lh3.googleusercontent.com/d/1DnU3A5Bk6YmiqfU5793ACDzVENYRdP5f,Padang lamun,Lamun,4
811,507,B,D4T4,D4T4-29,D4T4 (29).JPG,-0.112452,120.041336,Posona,https://lh3.googleusercontent.com/d/1IfcsHpISKcwTQl9-3ZFs2COd18sbPig-,Padang lamun,Lamun,4
812,508,B,D4T5,D4T5-1,D4T5 (1). JPG,-0.095748,120.034388,Posona,https://lh3.googleusercontent.com/d/1_P8xcWWWBH0TrXFry6fhbN0Hz7IuWzUY,Substrat terbuka,Substrat terbuka,3
813,509,B,D4T5,D4T5-2,D4T5 (2). JPG,-0.095742,120.034424,Posona,https://lh3.googleusercontent.com/d/1Cmfm7Mkj64iq5jDN5wIosxzTOXEJs-RX,Substrat terbuka,Substrat terbuka,3
814,510,B,D4T5,D4T5-3,D4T5 (3). JPG,-0.095736,120.034459,Posona,https://lh3.googleusercontent.com/d/1-_CYtrBJdnvpklFwK7HycA4lS-493YcW,Padang lamun,Lamun,3
815,511,B,D4T5,D4T5-4,D4T5 (4). JPG,-0.09573,120.034494,Posona,https://lh3.googleusercontent.com/d/1hbUrek7FT1fkdS2xxQepfSwvCGPRIqnQ,Padang lamun,Lamun,3
816,512,B,D4T5,D4T5-5,D4T5 (5). JPG,-0.095723,120.03453,Posona,https://lh3.googleusercontent.com/d/1QsO6BKaAAmj_Hi2Q647nfNXlDx-nK-bR,Padang lamun,Lamun,3
817,513,B,D4T5,D4T5-6,D4T5 (6). JPG,-0.095717,120.034565,Posona,https://lh3.googleusercontent.com/d/1pM7qryJdEmWmdmFZNYz8q7IOTgJ_bkUT,Padang lamun,Lamun,3
818,514,B,D4T5,D4T5-7,D4T5 (7). JPG,-0.095711,120.0346,Posona,https://lh3.googleusercontent.com/d/1148S7arCOhaIiUijbhvOeb5gVCQaqRhi,Substrat terbuka,Substrat terbuka,3
819,515,B,D4T5,D4T5-8,D4T5 (8). JPG,-0.095704,120.034636,Posona,https://lh3.googleusercontent.com/d/1tZRaF9Npye-HWSX_qDLKYOG9uGjPbsu8,Substrat terbuka,Substrat terbuka,3
820,516,B,D4T5,D4T5-9,D4T5 (9). JPG,-0.095698,120.034671,Posona,https://lh3.googleusercontent.com/d/1IJsnphDh-79JRt-JyLhJozxNcQozSdoH,Terumbu karang,Bleaching,3
821,517,B,D4T5,D4T5-10,D4T5 (10). JPG,-0.095692,120.034707,Posona,https://lh3.googleusercontent.com/d/1obCjH80QBBCDjMSLkA23yVFYjZJasRlA,Terumbu karang,Bleaching,3
822,518,B,D4T5,D4T5-11,D4T5 (11). JPG,-0.095686,120.034742,Posona,https://lh3.googleusercontent.com/d/1zOKr3zfTEMyzL4XBO5e9UUeoWtMu6oDU,Terumbu karang,Bleaching,3
823,519,B,D4T5,D4T5-12,D4T5 (12). JPG,-0.095679,120.034777,Posona,https://lh3.googleusercontent.com/d/1GT1ZtJAixt6dyzj1YZ7ft5WaXLGdRBAS,Terumbu karang,Bleaching,3
824,520,B,D4T5,D4T5-13,D4T5 (13). JPG,-0.095673,120.034813,Posona,https://lh3.googleusercontent.com/d/16X7Hf45aOEohUzd4ba0GpIh7uyjxSwQD,Terumbu karang,Bleaching,3
825,521,B,D4T5,D4T5-14,D4T5 (14). JPG,-0.095667,120.034848,Posona,https://lh3.googleusercontent.com/d/1Bxi1qS5RYZlUfpCGQihyikzL4C03I9-J,Terumbu karang,Bleaching,3
826,522,B,D4T5,D4T5-15,D4T5 (15). JPG,-0.095661,120.034883,Posona,https://lh3.googleusercontent.com/d/1kHP7Yk9Z-vikfj9ypap1Jf1N9rGvjyEq,Terumbu karang,Bleaching,3
827,523,B,D4T5,D4T5-16,D4T5 (16). JPG,-0.095654,120.034919,Posona,https://lh3.googleusercontent.com/d/1xXmVCY5XfTh_7pVq3TYN3K0H3gsfmNwM,Terumbu karang,Bleaching,3
828,524,B,D4T5,D4T5-17,D4T5 (17). JPG,-0.095648,120.034954,Posona,https://lh3.googleusercontent.com/d/1A7g38qLv7AGe23-UJG8jfU9gYc2n0Z_9,Terumbu karang,Bleaching,3
829,525,B,D4T5,D4T5-18,D4T5 (18). JPG,-0.095642,120.034989,Posona,https://lh3.googleusercontent.com/d/1kDZsuJdjtdGPAccZazxz0XwcmLgXjci5,Terumbu karang,Bleaching,3
830,526,B,D4T5,D4T5-19,D4T5 (19). JPG,-0.095635,120.035025,Posona,https://lh3.googleusercontent.com/d/1Lk0z0fC_gFdiH_GBbVd2dYYJXr_h6zoJ,Terumbu karang,Bleaching,3
831,527,B,D4T5,D4T5-20,D4T5 (20). JPG,-0.095629,120.03506,Posona,https://lh3.googleusercontent.com/d/1rgmNp43-S1qoDZujgm_WbS4K7Y9Xtp6D,Terumbu karang,Bleaching,3
832,528,B,D4T5,D4T5-21,D4T5 (21). JPG,-0.095623,120.035095,Posona,https://lh3.googleusercontent.com/d/1tQ2DLfHSufoYmetAqZf6bMAbgo7jrcY1,Terumbu karang,Bleaching,3
833,529,B,D4T5,D4T5-22,D4T5 (22). JPG,-0.095617,120.035131,Posona,https://lh3.googleusercontent.com/d/1Xme8SmcVNCN_YjmwhqNnRN7DUafH_PkO,Terumbu karang,Bleaching,3
834,530,B,D4T5,D4T5-23,D4T5 (23). JPG,-0.09561,120.035166,Posona,https://lh3.googleusercontent.com/d/1H-ON7BTxgtvblyckFTfYvIsE1uI0Iqc3,Terumbu karang,Bleaching,3
835,531,B,D4T5,D4T5-24,D4T5 (24). JPG,-0.095604,120.035201,Posona,https://lh3.googleusercontent.com/d/1_Rmzo7FS9s2IfaYk-QgwfFtG-lP-7JsP,Terumbu karang,Bleaching,3
836,532,B,D4T5,D4T5-25,D4T5 (25). JPG,-0.095598,120.035237,Posona,https://lh3.googleusercontent.com/d/12CLvfcBvF_ozOTqnD8x7D95I7JwMC-P9,Terumbu karang,Bleaching,3
837,533,B,D4T5,D4T5-26,D4T5 (26). JPG,-0.095592,120.035272,Posona,https://lh3.googleusercontent.com/d/1biJRaef5yNngKGu7V4nqW6SJ0OUXji_U,Terumbu karang,Bleaching,3
838,534,B,D4T5,D4T6-1,D4T6 (1). JPG,-0.095349,120.034647,Posona,https://lh3.googleusercontent.com/d/1RHAaomlKsBoUPtoyI4OGZw-iXzkYFoU0,Terumbu karang,Bleaching,3
839,535,B,D4T5,D4T6-2,D4T6 (2). JPG,-0.095313,120.034641,Posona,https://lh3.googleusercontent.com/d/1ifs6AX5IVMamIqQxGbTG1i7LcbJXrUir,Terumbu karang,Bleaching,3
840,536,B,D4T5,D4T6-3,D4T6 (3). JPG,-0.095278,120.034635,Posona,https://lh3.googleusercontent.com/d/1onXyMiuMdFJIk8L8P4bAoH9-7Km6mP86,Terumbu karang,Bleaching,3
